representacion,clasificador,carga_train,carga_test,distancia_carga,fold,n_train,n_test,exactitud,f1_macro,f1_Normal,f1_IR,f1_B,f1_OR,segundos_ajuste,segundos_prediccion,en_comparacion
estadisticos,SVM-RBF,1,0,1,2,1194,249,0.6144578313253012,0.6030645728348764,0.6714285714285714,0.782608695652174,0.4047619047619047,0.5534591194968553,0.0165987000218592,0.0156955999555066,True
estadisticos,SVM-RBF,1,0,1,3,1193,249,0.5943775100401606,0.5645115236187545,0.5859872611464968,0.7317073170731707,0.2784810126582278,0.6618705035971223,0.0179964999551884,0.0148928000126034,True
estadisticos,SVM-RBF,1,0,1,4,1198,244,0.6516393442622951,0.6394562790489142,0.5822784810126582,0.8429752066115702,0.4285714285714285,0.704,0.0176908000139519,0.0133190000196918,True
estadisticos,SVM-RBF,1,1,0,0,1178,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0168520000297576,0.0203945999965071,True
estadisticos,SVM-RBF,1,1,0,1,1193,296,1.0,1.0,1.0,1.0,1.0,1.0,0.0161453000036999,0.0162709000287577,True
estadisticos,SVM-RBF,1,1,0,2,1194,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0169132000301033,0.015608699992299,True
estadisticos,SVM-RBF,1,1,0,3,1193,296,0.9966216216216216,0.9963217396008006,1.0,1.0,0.9924812030075189,0.9928057553956836,0.0159130999818444,0.0169075999874621,True
estadisticos,SVM-RBF,1,1,0,4,1198,291,1.0,1.0,1.0,1.0,1.0,1.0,0.0182650000206194,0.0163538000197149,True
estadisticos,SVM-RBF,1,2,1,0,1178,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0174999000155366,0.017723900033161,True
estadisticos,SVM-RBF,1,2,1,1,1193,295,0.9796610169491524,0.9776168808542908,1.0,0.9640287769784172,0.953846153846154,0.9925925925925926,0.0184485000208951,0.0163180999807082,True
estadisticos,SVM-RBF,1,2,1,2,1194,297,0.9797979797979798,0.9777711889516556,1.0,0.9784172661870504,0.9552238805970148,0.9774436090225564,0.0178698999807238,0.0169071999844163,True
estadisticos,SVM-RBF,1,2,1,3,1193,295,0.9932203389830508,0.9925649530127142,1.0,0.9850746268656716,0.9925925925925926,0.9925925925925926,0.0210804999805986,0.0182613999932073,True
estadisticos,SVM-RBF,1,2,1,4,1198,291,0.986254295532646,0.9847522451963242,1.0,0.9777777777777776,0.96875,0.9924812030075189,0.0184188000275753,0.0168513999669812,True
estadisticos,SVM-RBF,1,3,2,0,1178,311,0.977491961414791,0.9757892180670228,1.0,0.9655172413793104,0.9517241379310344,0.9859154929577464,0.0178316999808885,0.0192760999780148,True
estadisticos,SVM-RBF,1,3,2,1,1193,299,0.9632107023411371,0.9604131366220984,0.9946524064171124,0.9571428571428572,0.9197080291970804,0.9701492537313432,0.0170539999962784,0.0164696000283584,True
estadisticos,SVM-RBF,1,3,2,2,1194,294,0.9523809523809524,0.9475315141411482,1.0,0.9241379310344828,0.8888888888888888,0.9770992366412212,0.016541099990718,0.0172581000369973,True
estadisticos,SVM-RBF,1,3,2,3,1193,299,0.9832775919732442,0.981736255532448,1.0,1.0,0.9645390070921984,0.962406015037594,0.0166312000364996,0.0162777999648824,True
estadisticos,SVM-RBF,1,3,2,4,1198,291,0.9759450171821306,0.9733559765109664,1.0,0.9770992366412212,0.9457364341085271,0.9705882352941176,0.0174415999790653,0.0163653999916277,True
estadisticos,SVM-RBF,2,0,2,0,1178,264,0.6401515151515151,0.6304515124479995,0.6530612244897959,0.7540983606557377,0.4646464646464646,0.65,0.0177611000253818,0.0180145999765954,True
estadisticos,SVM-RBF,2,0,2,1,1194,249,0.5742971887550201,0.5679049452882398,0.6301369863013698,0.5416666666666666,0.5319148936170213,0.5679012345679012,0.0170495000202208,0.0155123000149615,True
estadisticos,SVM-RBF,2,0,2,2,1192,249,0.6907630522088354,0.6954094554664415,0.6714285714285714,0.782608695652174,0.6990291262135923,0.6285714285714286,0.0175754000083543,0.0146207999787293,True
estadisticos,SVM-RBF,2,0,2,3,1194,249,0.6305220883534136,0.622452019502698,0.5859872611464968,0.782608695652174,0.4545454545454545,0.6666666666666666,0.0174266999820247,0.0145998999942094,True
estadisticos,SVM-RBF,2,0,2,4,1198,244,0.6475409836065574,0.6450649043871997,0.5822784810126582,0.8214285714285714,0.4943820224719101,0.6821705426356589,0.0187806000467389,0.0144455000408925,True
estadisticos,SVM-RBF,2,1,1,0,1178,311,0.9967845659163987,0.9965276103207138,1.0,0.993103448275862,0.993006993006993,1.0,0.0180556999985128,0.0203607999719679,True
estadisticos,SVM-RBF,2,1,1,1,1194,296,0.9898648648648648,0.9888515287370248,1.0,0.9925925925925926,0.9770992366412212,0.9857142857142858,0.0182030000141821,0.017651800008025,True
estadisticos,SVM-RBF,2,1,1,2,1192,295,0.9932203389830508,0.9931473605421652,0.9945945945945946,0.9927007299270072,0.9852941176470588,1.0,0.0176365000079385,0.0173626000178046,True
estadisticos,SVM-RBF,2,1,1,3,1194,296,1.0,1.0,1.0,1.0,1.0,1.0,0.0168854999938048,0.0170458999928087,True
estadisticos,SVM-RBF,2,1,1,4,1198,291,0.979381443298969,0.9770914512558768,1.0,0.9924812030075189,0.9523809523809524,0.9635036496350364,0.0186459000105969,0.0170488000148907,True
estadisticos,SVM-RBF,2,2,0,0,1178,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0167457000352442,0.0191893000155687,True
estadisticos,SVM-RBF,2,2,0,1,1194,295,0.9932203389830508,0.9925921861281826,1.0,0.9852941176470588,0.9850746268656716,1.0,0.0182660000282339,0.0189300999627448,True
estadisticos,SVM-RBF,2,2,0,2,1192,297,0.9966329966329966,0.9962962962962962,1.0,1.0,0.9925925925925926,0.9925925925925926,0.0192577999550849,0.019484199990984,True
estadisticos,SVM-RBF,2,2,0,3,1194,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0187575999880209,0.0169867000076919,True
estadisticos,SVM-RBF,2,2,0,4,1198,291,0.9965635738831616,0.9962119038053148,1.0,1.0,0.9923664122137404,0.9924812030075189,0.042137200012803,0.0213959999964572,True
estadisticos,SVM-RBF,2,3,1,0,1178,311,0.990353697749196,0.9896285806748584,1.0,0.993006993006993,0.979591836734694,0.9859154929577464,0.0332223000004887,0.0198400000226683,True
estadisticos,SVM-RBF,2,3,1,1,1194,299,0.9665551839464884,0.9662401020084884,0.9726775956284152,0.9784172661870504,0.9285714285714286,0.9852941176470588,0.0184497999725863,0.0193343000137247,True
estadisticos,SVM-RBF,2,3,1,2,1192,294,0.9727891156462584,0.9704185520361992,1.0,0.9558823529411764,0.9411764705882352,0.9846153846153848,0.0190640999935567,0.0179893000167794,True
estadisticos,SVM-RBF,2,3,1,3,1194,299,0.9933110367892976,0.9927001422241029,1.0,0.9925925925925926,0.9855072463768116,0.9927007299270072,0.0188424999942071,0.0175241999677382,True
estadisticos,SVM-RBF,2,3,1,4,1198,291,0.9965635738831616,0.9962119038053148,1.0,0.9924812030075189,0.9923664122137404,1.0,0.0221466000075452,0.0184205999830737,True
estadisticos,SVM-RBF,3,0,3,0,1183,264,0.4886363636363636,0.4482613849664122,0.6486486486486487,0.1904761904761904,0.3622047244094488,0.591715976331361,0.0211547000217251,0.0210436999914236,True
estadisticos,SVM-RBF,3,0,3,1,1195,249,0.4819277108433735,0.415759474930912,0.6174496644295302,0.0,0.4705882352941176,0.575,0.0198753000004217,0.0144219999783672,True
estadisticos,SVM-RBF,3,0,3,2,1200,249,0.5622489959839357,0.538172465015783,0.6394557823129252,0.3333333333333333,0.5645161290322581,0.6153846153846154,0.0200083999661728,0.0141562999924644,True
estadisticos,SVM-RBF,3,0,3,3,1195,249,0.5461847389558233,0.5491000976861715,0.5859872611464968,0.4946236559139785,0.3157894736842105,0.8,0.0197185999713838,0.0155325999949127,True
estadisticos,SVM-RBF,3,0,3,4,1203,244,0.5450819672131147,0.5458866413578677,0.5822784810126582,0.4943820224719101,0.328125,0.7787610619469026,0.0215544999809935,0.0139986000140197,True
estadisticos,SVM-RBF,3,1,2,0,1183,311,0.9871382636655948,0.98610843141038,1.0,0.9726027397260274,0.971830985915493,1.0,0.0200934999738819,0.0170506999711506,True
estadisticos,SVM-RBF,3,1,2,1,1195,296,1.0,1.0,1.0,1.0,1.0,1.0,0.0179108000011183,0.015548099996522,True
estadisticos,SVM-RBF,3,1,2,2,1200,295,0.9966101694915256,0.9963233306299,1.0,0.9927007299270072,0.9925925925925926,1.0,0.0180480999988503,0.0177125000045634,True
estadisticos,SVM-RBF,3,1,2,3,1195,296,0.9932432432432432,0.992535650623886,1.0,0.9852941176470588,0.9848484848484848,1.0,0.0195503000286407,0.0168228999827988,True
estadisticos,SVM-RBF,3,1,2,4,1203,291,0.972508591065292,0.9696765516250768,1.0,0.9777777777777776,0.9402985074626866,0.9606299212598424,0.0259064999991096,0.0170637000119313,True
estadisticos,SVM-RBF,3,2,1,0,1183,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0284209999954327,0.0196530999965034,True
estadisticos,SVM-RBF,3,2,1,1,1195,295,0.9830508474576272,0.9814742509808292,1.0,0.9852941176470588,0.9635036496350364,0.9770992366412212,0.0211679000058211,0.0172148999990895,True
estadisticos,SVM-RBF,3,2,1,2,1200,297,0.9797979797979798,0.9777472527472528,1.0,1.0,0.9571428571428572,0.953846153846154,0.0202136000152677,0.0180832999758422,True
estadisticos,SVM-RBF,3,2,1,3,1195,295,0.9966101694915256,0.9962954832336316,1.0,0.9924812030075189,0.9927007299270072,1.0,0.0209005000069737,0.0186614000122062,True
estadisticos,SVM-RBF,3,2,1,4,1203,291,1.0,1.0,1.0,1.0,1.0,1.0,0.0195621000020764,0.0161265999777242,True
estadisticos,SVM-RBF,3,3,0,0,1183,311,1.0,1.0,1.0,1.0,1.0,1.0,0.0174163000192493,0.0179523000260815,True
estadisticos,SVM-RBF,3,3,0,1,1195,299,0.9832775919732442,0.983198669948908,0.9837837837837838,0.9855072463768116,0.9635036496350364,1.0,0.0196232000016607,0.017128599982243,True
estadisticos,SVM-RBF,3,3,0,2,1200,294,0.979591836734694,0.9776878932880232,1.0,0.9645390070921984,0.953846153846154,0.9923664122137404,0.0195272999699227,0.0251969000091776,True
estadisticos,SVM-RBF,3,3,0,3,1195,299,0.9933110367892976,0.9927001422241029,1.0,0.9925925925925926,0.9855072463768116,0.9927007299270072,0.0201581000001169,0.0180533999809995,True
estadisticos,SVM-RBF,3,3,0,4,1203,291,0.9965635738831616,0.9962119038053148,1.0,0.9924812030075189,0.9923664122137404,1.0,0.0215773999807424,0.0185460000066086,True
estadisticos,RandomForest,0,0,0,0,991,264,0.9886363636363636,0.9886788739419544,0.9896907216494846,1.0,0.9863013698630136,0.9787234042553192,1.237428899970837,0.1137357000261545,True
estadisticos,RandomForest,0,0,0,1,1006,249,0.9959839357429718,0.9963233306299,1.0,1.0,0.9925925925925926,0.9927007299270072,1.259106899960898,0.1088959000189788,True
estadisticos,RandomForest,0,0,0,2,1006,249,0.9718875502008032,0.9719399850661388,0.9791666666666666,0.9784172661870504,0.9448818897637796,0.9852941176470588,1.326993800001219,0.1242099999799393,True
estadisticos,RandomForest,0,0,0,3,1006,249,0.9839357429718876,0.985239244951712,1.0,0.9852941176470588,0.9705882352941176,0.9850746268656716,1.2697012000135146,0.1654903999879025,True
estadisticos,RandomForest,0,0,0,4,1011,244,0.9877049180327868,0.9886304909560724,1.0,1.0,0.9777777777777776,0.9767441860465116,1.2702939999871887,0.182548799959477,True
estadisticos,RandomForest,0,1,1,0,991,311,0.7620578778135049,0.7282927217709827,1.0,0.4347826086956521,0.6476190476190476,0.8307692307692308,1.3294421000173315,0.1210923999897204,True
estadisticos,RandomForest,0,1,1,1,1006,296,0.8412162162162162,0.8237495899260606,1.0,0.7238095238095238,0.6928104575163399,0.8783783783783784,1.2674111999804154,0.142913400020916,True
estadisticos,RandomForest,0,1,1,2,1006,295,0.7627118644067796,0.7021529366951519,1.0,0.2784810126582278,0.6236559139784946,0.9064748201438848,1.319419100007508,0.1443334000068716,True
estadisticos,RandomForest,0,1,1,3,1006,296,0.8344594594594594,0.7909869971169409,1.0,0.4418604651162791,0.7292817679558011,0.9928057553956836,1.31691170000704,0.1350212999968789,True
estadisticos,RandomForest,0,1,1,4,1011,291,0.7560137457044673,0.6608954915402541,0.9891304347826086,0.0588235294117647,0.6321243523316062,0.9635036496350364,1.3801419999799691,0.1281158000347204,True
estadisticos,RandomForest,0,2,2,0,991,311,0.7942122186495176,0.7613319011815253,1.0,0.4842105263157895,0.6631578947368421,0.8979591836734694,1.2956973999971524,0.13880929996958,True
estadisticos,RandomForest,0,2,2,1,1006,295,0.8,0.7759708581889979,0.9891304347826086,0.6326530612244898,0.6193548387096774,0.8627450980392157,1.2207392000127584,0.1133343999972567,True
estadisticos,RandomForest,0,2,2,2,1006,297,0.7239057239057239,0.65127882909521,1.0,0.2105263157894736,0.5393258426966292,0.8552631578947368,1.2691808000090532,0.1293920000316575,True
estadisticos,RandomForest,0,2,2,3,1006,295,0.8169491525423729,0.7832255979314804,1.0,0.5274725274725275,0.6823529411764706,0.9230769230769232,1.2763773000333458,0.1649164000409655,True
